Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8935,CA-2017-130036,05/09/21,05/19/21,Same Day,CUST9935,Vikram Patel,Corporate,India,Hyderabad,Telangana,19120,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,3,0.2,3.96
8936,CA-2017-130036,09/05/22,09/08/22,Same Day,CUST9936,Arjun Nair,Corporate,India,Jaipur,Rajasthan,19120,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979
8937,CA-2015-134117,11/13/23,11/18/23,Second Class,CUST9937,Rajesh Iyer,Consumer,India,Bhopal,Madhya Pradesh,90008,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,0.0,53.261
8938,CA-2015-134117,11/24/22,12/02/22,Second Class,CUST9938,Amit Sharma,Consumer,India,Jaipur,Rajasthan,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2,0.2,16.998
8939,CA-2015-134117,04/10/24,04/12/24,Second Class,CUST9939,Sneha Kapoor,Consumer,India,Lucknow,Uttar Pradesh,90008,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,5,0.0,7.052
8940,CA-2015-134117,04/19/21,04/20/21,Second Class,CUST9940,Kavita Reddy,Consumer,India,Mumbai,Maharashtra,90008,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2,0.2,31.374
8941,CA-2014-130918,06/06/24,06/11/24,Second Class,CUST9941,Amit Sharma,Consumer,India,Chandigarh,Chandigarh,33161,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126
8942,CA-2016-159023,11/14/21,11/16/21,First Class,CUST9942,Kavita Reddy,Consumer,India,Delhi,Delhi,97206,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465
8943,CA-2016-159023,03/01/21,03/11/21,First Class,CUST9943,Vikram Patel,Consumer,India,Delhi,Delhi,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874
8944,CA-2017-111717,09/09/20,09/17/20,Standard Class,CUST9944,Neha Mehta,Consumer,India,Chandigarh,Chandigarh,60505,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,0.3,-47.8716
8945,CA-2014-154592,12/26/21,12/28/21,First Class,CUST9945,Priya Singh,Home Office,India,Delhi,Delhi,94109,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912
8946,CA-2014-128622,02/21/20,02/27/20,Second Class,CUST9946,Rajesh Iyer,Corporate,India,Chennai,Tamil Nadu,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285
8947,CA-2017-148355,10/11/22,10/21/22,Standard Class,CUST9947,Priya Singh,Corporate,India,Pune,Maharashtra,2740,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312
8948,CA-2017-148355,11/22/24,12/01/24,Standard Class,CUST9948,Neha Mehta,Corporate,India,Bhopal,Madhya Pradesh,2740,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,5,0.0,6.15
8949,CA-2014-132913,10/15/24,10/18/24,First Class,CUST9949,Anjali Gupta,Consumer,India,Pune,Maharashtra,92037,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0.0,3.6322
8950,CA-2017-150910,03/31/20,04/06/20,Standard Class,CUST9950,Sneha Kapoor,Consumer,India,Bhopal,Madhya Pradesh,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216
8951,CA-2017-150910,11/18/24,11/25/24,Standard Class,CUST9951,Neha Mehta,Consumer,India,Delhi,Delhi,38301,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154
8952,CA-2017-150910,08/06/21,08/16/21,Standard Class,CUST9952,Rajesh Iyer,Consumer,India,Pune,Maharashtra,38301,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962
8953,CA-2017-150910,05/05/24,05/09/24,Standard Class,CUST9953,Priya Singh,Consumer,India,Bangalore,Karnataka,38301,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,23.128,7,0.2,2.891
8954,CA-2017-150910,03/17/24,03/26/24,Standard Class,CUST9954,Kavita Reddy,Consumer,India,Pune,Maharashtra,38301,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291
8955,CA-2014-156790,10/26/23,10/30/23,Second Class,CUST9955,Anjali Gupta,Consumer,India,Jaipur,Rajasthan,32216,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728
8956,CA-2014-126480,03/21/24,03/24/24,Standard Class,CUST9956,Kavita Reddy,Corporate,India,Chennai,Tamil Nadu,92024,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852
8957,CA-2017-105620,07/13/20,07/16/20,First Class,CUST9957,Vikram Patel,Consumer,India,Chandigarh,Chandigarh,33012,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775
8958,CA-2017-105620,02/14/24,02/23/24,First Class,CUST9958,Anjali Gupta,Consumer,India,Bhopal,Madhya Pradesh,33012,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,2,0.5,-7.2
8959,CA-2017-150266,11/17/24,11/22/24,Standard Class,CUST9959,Rajesh Iyer,Consumer,India,Kolkata,West Bengal,77070,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5,0.2,37.495
8960,CA-2017-150266,06/13/24,06/18/24,Standard Class,CUST9960,Vikram Patel,Consumer,India,Mumbai,Maharashtra,77070,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.776
8961,CA-2017-150266,08/31/24,09/05/24,Standard Class,CUST9961,Neha Mehta,Consumer,India,Hyderabad,Telangana,77070,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398
8962,CA-2017-150266,02/28/20,03/04/20,Standard Class,CUST9962,Vikram Patel,Consumer,India,Chandigarh,Chandigarh,77070,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376
8963,CA-2016-157280,02/09/24,02/17/24,First Class,CUST9963,Neha Mehta,Consumer,India,Chennai,Tamil Nadu,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296
8964,CA-2016-157280,07/23/21,07/25/21,First Class,CUST9964,Priya Singh,Consumer,India,Kolkata,West Bengal,23464,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0.0,18.8937
8965,CA-2016-157280,07/16/24,07/22/24,First Class,CUST9965,Amit Sharma,Consumer,India,Lucknow,Uttar Pradesh,23464,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68
8966,CA-2017-106691,10/14/21,10/20/21,Standard Class,CUST9966,Rahul Verma,Consumer,India,Pune,Maharashtra,77070,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344
8967,CA-2016-134180,02/05/24,02/07/24,Standard Class,CUST9967,Sneha Kapoor,Home Office,India,Bangalore,Karnataka,19120,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1,0.2,14.4
8968,CA-2016-134180,02/10/24,02/15/24,Standard Class,CUST9968,Vikram Patel,Home Office,India,Mumbai,Maharashtra,19120,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433
8969,CA-2014-166730,11/22/22,12/01/22,First Class,CUST9969,Vikram Patel,Consumer,India,Hyderabad,Telangana,38109,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038
8970,CA-2017-157469,05/08/22,05/10/22,Standard Class,CUST9970,Anjali Gupta,Corporate,India,Bangalore,Karnataka,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262
8971,CA-2017-157469,01/04/24,01/14/24,Standard Class,CUST9971,Anjali Gupta,Corporate,India,Pune,Maharashtra,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198
8972,CA-2017-122308,04/12/20,04/15/20,Standard Class,CUST9972,Priya Singh,Consumer,India,Kolkata,West Bengal,10011,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392
8973,US-2014-149034,04/12/22,04/19/22,First Class,CUST9973,Arjun Nair,Consumer,India,Chandigarh,Chandigarh,19120,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874
8974,CA-2017-159226,07/26/22,08/03/22,Second Class,CUST9974,Arjun Nair,Consumer,India,Chandigarh,Chandigarh,90008,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102
8975,CA-2017-156622,12/26/24,12/29/24,First Class,CUST9975,Kavita Reddy,Corporate,India,Lucknow,Uttar Pradesh,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008
8976,CA-2017-156622,07/23/21,07/29/21,First Class,CUST9976,Vikram Patel,Corporate,India,Bangalore,Karnataka,75220,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364
8977,CA-2017-156622,06/28/21,07/08/21,First Class,CUST9977,Sneha Kapoor,Corporate,India,Bhopal,Madhya Pradesh,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335
8978,CA-2017-156622,09/11/21,09/15/21,First Class,CUST9978,Sneha Kapoor,Corporate,India,Ahmedabad,Gujarat,75220,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156
8979,CA-2014-119529,06/25/20,06/29/20,Second Class,CUST9979,Arjun Nair,Corporate,India,Mumbai,Maharashtra,7050,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2,0.0,2.8224
8980,CA-2015-150413,03/06/23,03/14/23,Second Class,CUST9980,Neha Mehta,Consumer,India,Hyderabad,Telangana,75220,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838
8981,CA-2014-108182,05/27/20,06/02/20,Second Class,CUST9981,Kavita Reddy,Consumer,India,Delhi,Delhi,60441,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708
8982,CA-2016-110898,06/01/20,06/09/20,Standard Class,CUST9982,Rajesh Iyer,Consumer,India,Pune,Maharashtra,60623,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018
8983,CA-2016-110898,09/12/20,09/15/20,Standard Class,CUST9983,Neha Mehta,Consumer,India,Bangalore,Karnataka,60623,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.8,-2.7648
8984,CA-2016-110898,06/21/24,06/22/24,Standard Class,CUST9984,Rajesh Iyer,Consumer,India,Pune,Maharashtra,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824
8985,CA-2016-110898,07/12/23,07/17/23,Standard Class,CUST9985,Anjali Gupta,Consumer,India,Mumbai,Maharashtra,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664
8986,CA-2015-123092,08/03/23,08/04/23,Standard Class,CUST9986,Rahul Verma,Consumer,India,Bhopal,Madhya Pradesh,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672
8987,CA-2015-123092,07/12/21,07/18/21,Standard Class,CUST9987,Neha Mehta,Consumer,India,Lucknow,Uttar Pradesh,28540,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577
8988,CA-2015-123092,05/26/22,05/31/22,Standard Class,CUST9988,Vikram Patel,Consumer,India,Delhi,Delhi,28540,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386
8989,CA-2015-123092,11/24/23,11/25/23,Standard Class,CUST9989,Arjun Nair,Consumer,India,Ahmedabad,Gujarat,28540,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168
8990,US-2015-128587,11/03/24,11/12/24,Standard Class,CUST9990,Vikram Patel,Corporate,India,Hyderabad,Telangana,65807,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,2,0.0,3.7752
8991,US-2015-128587,01/28/23,02/01/23,Standard Class,CUST9991,Neha Mehta,Corporate,India,Hyderabad,Telangana,65807,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,7,0.0,2302.9671
8992,US-2017-139577,02/18/22,02/26/22,Standard Class,CUST9992,Rajesh Iyer,Home Office,India,Chandigarh,Chandigarh,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,0.0,21.9975
8993,CA-2017-159100,06/26/23,07/04/23,Standard Class,CUST9993,Rajesh Iyer,Corporate,India,Ahmedabad,Gujarat,38401,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004
8994,CA-2017-159100,03/21/23,03/23/23,Standard Class,CUST9994,Sneha Kapoor,Corporate,India,Jaipur,Rajasthan,38401,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,0.4,-968.8833
8995,CA-2014-109043,03/27/21,04/06/21,First Class,CUST9995,Rajesh Iyer,Consumer,India,Pune,Maharashtra,33021,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692
8996,CA-2014-109043,10/04/21,10/06/21,First Class,CUST9996,Rajesh Iyer,Consumer,India,Hyderabad,Telangana,33021,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127
8997,US-2017-116491,05/12/21,05/17/21,First Class,CUST9997,Kavita Reddy,Consumer,India,Chennai,Tamil Nadu,75081,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144
8998,CA-2017-122763,03/27/21,03/28/21,Same Day,CUST9998,Rahul Verma,Consumer,India,Bangalore,Karnataka,77041,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376
8999,CA-2017-122763,02/13/21,02/14/21,Same Day,CUST9999,Rajesh Iyer,Consumer,India,Bangalore,Karnataka,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774
9000,CA-2017-137785,11/20/22,11/23/22,Standard Class,CUST10000,Vikram Patel,Home Office,India,Bangalore,Karnataka,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431
9001,CA-2014-133389,08/10/24,08/15/24,Same Day,CUST10001,Sneha Kapoor,Consumer,India,Bhopal,Madhya Pradesh,85023,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324
9002,CA-2014-103807,07/20/20,07/21/20,Standard Class,CUST10002,Rajesh Iyer,Corporate,India,Pune,Maharashtra,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0.0,0.833
9003,CA-2014-103807,09/28/21,10/06/21,Standard Class,CUST10003,Anjali Gupta,Corporate,India,Mumbai,Maharashtra,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0.0,7.1628
9004,CA-2015-102855,09/13/21,09/14/21,Same Day,CUST10004,Priya Singh,Consumer,India,Mumbai,Maharashtra,99207,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,0.0,26.3934
9005,CA-2015-102855,11/26/22,12/05/22,Same Day,CUST10005,Vikram Patel,Consumer,India,Bangalore,Karnataka,99207,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0.0,6.4368
9006,CA-2017-107825,06/01/23,06/11/23,Same Day,CUST10006,Vikram Patel,Corporate,India,Bangalore,Karnataka,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804
9007,CA-2017-107825,03/01/21,03/05/21,Same Day,CUST10007,Neha Mehta,Corporate,India,Kolkata,West Bengal,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0.0,10.5728
9008,CA-2017-107825,12/11/23,12/15/23,Same Day,CUST10008,Neha Mehta,Corporate,India,Ahmedabad,Gujarat,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.4686
9009,CA-2017-107825,02/29/24,03/06/24,Same Day,CUST10009,Sneha Kapoor,Corporate,India,Hyderabad,Telangana,53209,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,0.0,2.7354
9010,CA-2017-106047,05/01/23,05/06/23,Standard Class,CUST10010,Arjun Nair,Consumer,India,Lucknow,Uttar Pradesh,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1925
9011,CA-2017-127803,07/08/20,07/15/20,Standard Class,CUST10011,Arjun Nair,Corporate,India,Chennai,Tamil Nadu,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,0.0,12.8184
9012,CA-2015-137071,01/18/21,01/24/21,First Class,CUST10012,Rahul Verma,Home Office,India,Bhopal,Madhya Pradesh,77036,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42
9013,CA-2016-121447,02/10/23,02/12/23,First Class,CUST10013,Amit Sharma,Corporate,India,Bangalore,Karnataka,10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0.0,66.542
9014,CA-2017-143084,02/08/23,02/15/23,Standard Class,CUST10014,Priya Singh,Corporate,India,Ahmedabad,Gujarat,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,3.753
9015,CA-2017-143084,05/10/23,05/14/23,Standard Class,CUST10015,Rajesh Iyer,Corporate,India,Pune,Maharashtra,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0.0,9.312
9016,CA-2016-131639,04/27/22,04/29/22,Standard Class,CUST10016,Arjun Nair,Corporate,India,Hyderabad,Telangana,88220,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2,0.2,4.3836
9017,CA-2016-131639,10/15/23,10/20/23,Standard Class,CUST10017,Anjali Gupta,Corporate,India,Delhi,Delhi,88220,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,0.2,3.8529
9018,CA-2016-161361,11/27/23,12/01/23,Second Class,CUST10018,Kavita Reddy,Consumer,India,Bhopal,Madhya Pradesh,83201,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436
9019,CA-2016-161361,08/27/20,09/02/20,Second Class,CUST10019,Rahul Verma,Consumer,India,Mumbai,Maharashtra,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538
9020,CA-2014-100706,07/14/20,07/18/20,Second Class,CUST10020,Neha Mehta,Consumer,India,Bangalore,Karnataka,22153,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984
9021,CA-2014-100706,03/30/22,04/08/22,Second Class,CUST10021,Anjali Gupta,Consumer,India,Bangalore,Karnataka,22153,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218
9022,CA-2015-129525,12/19/23,12/22/23,Standard Class,CUST10022,Vikram Patel,Corporate,India,Bhopal,Madhya Pradesh,43615,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13,0.7,-116.844
9023,US-2016-141880,04/12/23,04/19/23,First Class,CUST10023,Amit Sharma,Home Office,India,Jaipur,Rajasthan,80525,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3,0.2,9.8328
9024,CA-2015-165799,02/06/22,02/15/22,First Class,CUST10024,Sneha Kapoor,Consumer,India,Pune,Maharashtra,10024,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1,0.1,1.3098
9025,CA-2016-102127,02/21/21,02/24/21,Standard Class,CUST10025,Rahul Verma,Corporate,India,Ahmedabad,Gujarat,10035,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,0.0,9.0171
9026,CA-2016-102127,08/26/20,08/30/20,Standard Class,CUST10026,Kavita Reddy,Corporate,India,Pune,Maharashtra,10035,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,0.0,9.7972
9027,CA-2016-102127,03/07/22,03/09/22,Standard Class,CUST10027,Sneha Kapoor,Corporate,India,Pune,Maharashtra,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316
9028,US-2016-152415,06/19/21,06/25/21,Standard Class,CUST10028,Sneha Kapoor,Consumer,India,Ahmedabad,Gujarat,1752,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244
9029,US-2016-152415,11/12/21,11/19/21,Standard Class,CUST10029,Kavita Reddy,Consumer,India,Bangalore,Karnataka,1752,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824
9030,CA-2014-138198,09/05/24,09/06/24,Standard Class,CUST10030,Sneha Kapoor,Consumer,India,Chandigarh,Chandigarh,10801,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
9031,CA-2017-128041,10/19/24,10/23/24,Same Day,CUST10031,Sneha Kapoor,Corporate,India,Jaipur,Rajasthan,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0.0,103.818
9032,CA-2017-128041,05/15/22,05/19/22,Same Day,CUST10032,Rahul Verma,Corporate,India,Jaipur,Rajasthan,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4,0.0,45.3696
9033,CA-2017-105823,09/26/21,10/02/21,Standard Class,CUST10033,Rajesh Iyer,Home Office,India,Bangalore,Karnataka,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0.0,146.388
9034,CA-2014-152268,11/27/24,11/30/24,Standard Class,CUST10034,Rajesh Iyer,Consumer,India,Jaipur,Rajasthan,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706
9035,CA-2015-148873,04/23/24,04/30/24,Standard Class,CUST10035,Kavita Reddy,Consumer,India,Pune,Maharashtra,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488
9036,CA-2015-148873,11/25/24,11/30/24,Standard Class,CUST10036,Kavita Reddy,Consumer,India,Lucknow,Uttar Pradesh,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,4,0.2,2.7192
9037,CA-2015-166492,11/29/20,12/04/20,First Class,CUST10037,Sneha Kapoor,Consumer,India,Delhi,Delhi,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.4416
9038,CA-2015-166492,12/20/24,12/26/24,First Class,CUST10038,Sneha Kapoor,Consumer,India,Bhopal,Madhya Pradesh,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708
9039,CA-2017-157420,07/16/21,07/22/21,Same Day,CUST10039,Rahul Verma,Consumer,India,Bhopal,Madhya Pradesh,77095,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
9040,CA-2016-117121,01/10/23,01/12/23,Standard Class,CUST10040,Kavita Reddy,Consumer,India,Delhi,Delhi,48205,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0.0,4946.37
9041,CA-2014-138177,03/14/24,03/24/24,Standard Class,CUST10041,Rahul Verma,Corporate,India,Pune,Maharashtra,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273
9042,CA-2014-114335,05/06/20,05/12/20,Standard Class,CUST10042,Rahul Verma,Consumer,India,Bangalore,Karnataka,33021,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,4,0.2,16.8544
9043,CA-2015-168760,10/15/20,10/23/20,Second Class,CUST10043,Rajesh Iyer,Corporate,India,Mumbai,Maharashtra,90049,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888
